Dataset	MovieID	Title	Year	Reason
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370322 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370322}
movies-32M	271915	Three of a Kind	1936	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370323 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370323}
movies-32M	271917	The Outfit	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370324 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370324}
movies-32M	271923	Arsene Wenger: Invincible	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370325 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370325}
movies-32M	271927	Unloved	1966	no_subtitles_found
movies-32M	271929	Porky's Railroad	1937	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"Du har nu adgang til underteksterne til *5000* i 24 timer.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370327 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370327}
movies-32M	271931	Japoteurs	1942	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:58 UTC) ts=1780370327 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370327}
movies-32M	271933	The Braves	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"თქვენ ჩამოტვირთეთ თქვენთვის ნებადართული სუბტიტრები \u0026quot;5000\u0026quot;-დან 24 საათის განმავლობაში.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:58 UTC) ts=1780370328 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370328}
movies-32M	271935	Hector's Hectic Life	1948	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:58 UTC) ts=1780370329 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370329}
movies-32M	271937	Case of the Missing Hare	1942	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"您已下载了5000提供的24小时有效期字幕。Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:58 UTC) ts=1780370330 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370330}
movies-32M	271939	A Bout with a Trout	1947	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:58 UTC) ts=1780370331 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370331}
movies-32M	271941	The Wizard of Oz	1933	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:58 UTC) ts=1780370332 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370332}
movies-32M	271943	Is My Palm Read	1933	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"5000-eko baimendutako azpitituluak 24 orduz deskargatu dituzu.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370333 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370333}
movies-32M	271945	Daffy Duck and the Dinosaur	1939	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370334 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370334}
movies-32M	271947	The Arctic Giant	1942	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370335 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370335}
movies-32M	271949	Sinbad the Sailor	1935	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Vous avez atteint votre limite de 5000 sous-titres pour 24 heures.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370336 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370336}
movies-32M	271951	The Phantom of the Open	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370337 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370337}
movies-32M	271953	Europa	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Has descargado los subtítulos de «5000» que tienes permitidos durante 24 horas.Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370338 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370338}
movies-32M	271955	Tall Time Tales	1998	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"आपने 24 घंटे के लिए अपने अनुमत \u0026#x27;5000\u0026#x27; उपशीर्षक डाउनलोड कर लिए हैं।Your quota will be renewed in 20 hours and 41 minutes (2026-06-02 23:59:59 UTC) ts=1780370339 ","reset_time":"20 hours and 41 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370339}
movies-32M	271957	Zuckerkandl!	1968	no_subtitles_found
movies-32M	271965	Putin's Palace: History of World's Largest Bribe	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370341 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370341}
movies-32M	271967	Forgive Us Our Trespasses	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Anda telah mengunduh subtitle 5000 yang diizinkan untuk jangka waktu 24 jam.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370342 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370342}
movies-32M	271969	Heart Shot	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Has descargado los subtítulos de «5000» que tienes permitidos durante 24 horas.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:58 UTC) ts=1780370342 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370342}
movies-32M	271971	Erax	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Þú hefur sótt þín leyfilegu 5000-undirskriftir í 24 klukkustundir.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:58 UTC) ts=1780370343 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370343}
movies-32M	271973	Mo Gilligan: There's Mo to Life	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:58 UTC) ts=1780370344 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370344}
movies-32M	271975	Incarnation	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370345 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370345}
movies-32M	271981	Oscar Peterson: Black + White	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370346 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370346}
movies-32M	271983	Joseph	1995	no_subtitles_found
movies-32M	271985	Don't Cry, Peter	1964	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370348 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370348}
movies-32M	271989	Propeller: A Vans Skateboarding Video	2015	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370349 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370349}
movies-32M	271995	Everlasting Love	2014	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370350 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370350}
movies-32M	272005	Fireheart	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"Вы скачали доступные субтитры к фильму «5000» на 24 часа.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370351 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370351}
movies-32M	272017	Fishing for Love	2021	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370352 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370352}
movies-32M	272029	The Adventure of Denchu-Kozo	1987	download_failed: Subtitle download request failed: 406
{"requests":5000,"remaining":0,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:58 UTC) ts=1780370352 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370352}
movies-32M	272035	Help Me I'm Dying	2019	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:58 UTC) ts=1780370353 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370353}
movies-32M	272037	Windfall	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:58 UTC) ts=1780370354 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:58.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370354}
movies-32M	272039	Rescued by Ruby	2022	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"คุณได้ดาวน์โหลดซับไตเติลสำหรับ 5000 ที่ได้รับอนุญาตแล้วเป็นเวลา 24 ชั่วโมงYour quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370355 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370355}
movies-32M	272045	Old-Timers	2019	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370356 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370356}
movies-32M	272047	Black Nation	2008	download_failed: Subtitle download request failed: 406
{"requests":5001,"remaining":-1,"message":"You have downloaded your allowed 5000 subtitles for 24h.Your quota will be renewed in 20 hours and 40 minutes (2026-06-02 23:59:59 UTC) ts=1780370357 ","reset_time":"20 hours and 40 minutes","reset_time_utc":"2026-06-02T23:59:59.000Z","uk":"app_cdl_154237","uid":2,"ts":1780370357}
